TransactionID,CardID,Merchant,Amount,Currency,Date,Status
92,572,Netflix,3129.55,USD,2023-08-16 19:16:09,Pending
93,547,AliExpress,1446.01,GBP,2024-05-03 13:22:55,Completed
94,185,Walmart,3378.01,UZS,2024-06-27 19:11:34,Completed
95,883,Netflix,2892.43,GBP,2023-11-22 21:26:24,Pending
96,280,eBay,1504.28,UZS,2023-12-03 12:01:29,Completed
97,855,Steam,637.04,GBP,2024-06-22 14:14:18,Failed
98,316,Google Pay,151.15,GBP,2023-12-02 12:38:12,Pending
99,347,Walmart,1531.3,EUR,2024-02-12 04:13:46,Failed
100,476,Spotify,1245.27,USD,2023-07-08 19:58:16,Failed
101,340,Apple Store,3565.45,GBP,2024-01-22 08:32:45,Failed
102,80,eBay,3975.65,GBP,2025-06-06 20:00:26,Failed
103,53,Google Pay,1872.57,USD,2024-11-16 22:27:15,Pending
104,878,Steam,1594.85,EUR,2025-03-23 03:11:42,Completed
105,937,Steam,2996.56,GBP,2024-06-16 06:06:21,Failed
106,27,Walmart,3513.62,UZS,2025-05-08 17:32:48,Pending
107,292,Apple Store,1071.38,GBP,2025-05-21 08:08:13,Pending
108,614,AliExpress,1095.01,GBP,2023-08-15 02:47:16,Failed
109,338,Steam,3938.92,GBP,2025-02-12 05:55:34,Pending
110,434,Steam,4110.94,GBP,2024-03-24 14:50:39,Completed
111,833,Spotify,806.14,GBP,2025-06-20 01:52:00,Pending
112,371,Spotify,3434.37,UZS,2024-01-16 00:27:34,Pending
113,123,eBay,3006.98,USD,2023-07-20 20:13:51,Pending
114,894,Spotify,4637.38,GBP,2024-05-27 06:17:17,Completed
115,798,Google Pay,1694.81,GBP,2024-11-06 02:42:45,Failed
116,167,PayPal,4998.55,USD,2023-07-08 12:36:38,Pending
117,701,eBay,890.82,EUR,2023-09-30 09:01:54,Pending
118,460,Walmart,4443.29,GBP,2023-10-02 23:26:23,Failed
119,440,eBay,4590.95,EUR,2023-09-16 15:40:20,Pending
120,38,eBay,1277.88,UZS,2025-01-26 08:18:39,Pending
121,919,AliExpress,3101.71,EUR,2025-05-12 10:50:37,Pending
122,515,Walmart,3604.88,USD,2025-05-06 13:45:41,Pending
123,732,Netflix,2167.27,USD,2024-06-19 17:45:09,Completed
124,292,eBay,2011.39,GBP,2024-10-21 01:40:40,Pending
125,847,Google Pay,3219.46,USD,2023-09-17 07:23:03,Failed
126,187,eBay,344.76,EUR,2023-09-10 01:25:37,Pending
127,416,Spotify,3964.15,GBP,2024-08-16 06:40:00,Pending
128,224,Spotify,2456.22,USD,2024-06-01 13:28:03,Pending
129,345,AliExpress,3461.48,UZS,2025-05-08 20:41:01,Completed
130,220,Spotify,3825.12,USD,2023-12-12 10:18:10,Failed
131,5,Apple Store,3074.58,EUR,2024-02-23 11:55:31,Completed
132,377,eBay,1146.9,EUR,2025-01-08 06:35:19,Failed
133,4,Netflix,4582.34,GBP,2024-04-24 03:43:44,Pending
134,759,PayPal,773.51,USD,2024-09-15 14:48:42,Completed
135,897,Apple Store,913.2,USD,2023-10-16 04:18:28,Completed
136,373,Walmart,3500.24,USD,2024-11-14 18:10:36,Completed
137,243,PayPal,18.42,GBP,2024-08-22 23:54:34,Completed
138,930,Netflix,3260.72,UZS,2024-04-01 17:22:21,Failed
139,41,Netflix,2446.08,GBP,2024-03-11 20:21:00,Failed
140,935,Netflix,126.59,USD,2024-03-09 17:58:02,Failed
141,673,Walmart,2385.26,EUR,2024-11-03 04:34:48,Pending
142,640,PayPal,2828.31,GBP,2023-09-16 20:03:16,Pending
143,342,Google Pay,1519.78,GBP,2024-11-10 23:07:33,Completed
144,870,Steam,376.51,USD,2024-08-20 18:25:23,Pending
145,161,Walmart,1876.95,EUR,2023-08-14 05:42:31,Pending
146,27,Steam,763.59,UZS,2024-12-10 12:05:12,Failed
147,13,Amazon,3809.33,GBP,2023-11-24 00:36:25,Failed
148,88,eBay,3669.31,UZS,2023-11-18 22:47:15,Completed
149,172,AliExpress,4084.16,EUR,2024-03-29 11:15:13,Failed
150,861,Apple Store,1971.29,EUR,2023-10-19 06:02:16,Failed
151,967,AliExpress,2078.87,EUR,2025-03-19 08:47:46,Completed
152,477,eBay,2943.03,UZS,2025-01-07 18:02:17,Completed
153,816,Walmart,1786.65,USD,2024-04-10 22:49:41,Failed
154,598,Netflix,3323.19,GBP,2023-12-03 19:06:27,Failed
155,986,AliExpress,2262.33,UZS,2024-04-22 00:22:44,Pending
156,322,Apple Store,1613.01,EUR,2025-05-28 20:03:10,Completed
157,406,Apple Store,4618.22,UZS,2024-01-14 11:06:00,Pending
158,425,eBay,2818.91,UZS,2023-08-20 15:25:37,Failed
159,958,Netflix,3355.68,USD,2025-05-03 02:34:31,Failed
160,519,Walmart,726.29,GBP,2023-11-24 18:54:25,Failed
161,814,Apple Store,4991.64,USD,2025-05-27 06:20:10,Failed
162,861,AliExpress,1103.83,UZS,2024-09-04 12:59:34,Pending
163,293,Netflix,1677.26,UZS,2024-06-24 11:00:57,Failed
164,783,Spotify,4580.68,GBP,2023-09-26 15:35:37,Completed
165,939,Google Pay,749.24,UZS,2024-08-19 01:25:38,Completed
166,290,Walmart,3852.5,UZS,2023-08-15 19:01:47,Completed
167,478,PayPal,397.91,GBP,2024-08-20 14:53:36,Completed
168,936,Amazon,523.49,GBP,2023-07-22 14:43:46,Failed
169,768,Google Pay,3786.97,USD,2024-04-11 15:54:20,Completed
170,944,AliExpress,3277.92,USD,2025-06-08 10:06:19,Failed
171,964,AliExpress,1528.73,GBP,2024-12-07 19:53:50,Pending
172,796,Walmart,1141.18,EUR,2024-07-29 03:22:00,Failed
173,570,AliExpress,4616.67,EUR,2024-05-01 03:22:46,Completed
174,554,Netflix,1895.8,GBP,2025-04-06 17:52:34,Completed
175,98,Netflix,3545.6,GBP,2023-09-19 01:22:01,Completed
176,235,Apple Store,2214.08,UZS,2024-07-07 11:56:14,Pending
177,747,Netflix,4471.72,GBP,2025-01-17 02:58:54,Failed
178,137,Walmart,142.78,EUR,2025-06-02 19:04:39,Completed
179,534,Google Pay,4666.42,USD,2023-12-11 16:25:53,Completed
180,788,Netflix,2814.41,UZS,2025-06-19 12:25:07,Failed
181,722,Google Pay,4355.02,USD,2024-04-03 15:33:39,Completed
182,631,Spotify,208.43,UZS,2023-11-16 02:05:13,Pending
183,158,AliExpress,449.11,EUR,2025-02-25 13:48:38,Completed
184,169,Google Pay,4639.04,EUR,2024-05-03 08:09:53,Pending
185,537,eBay,2958.31,GBP,2024-07-20 20:10:20,Failed
186,148,PayPal,246.7,UZS,2025-05-30 12:31:48,Failed
187,157,Google Pay,1571.32,EUR,2024-10-01 07:51:46,Completed
188,84,Spotify,3389.47,GBP,2025-06-19 04:42:43,Failed
189,859,Steam,3438.99,USD,2025-05-24 11:04:53,Completed
190,935,Google Pay,3136.76,USD,2023-08-15 21:20:21,Completed
191,475,PayPal,1452.88,UZS,2024-06-07 16:11:29,Failed
192,508,AliExpress,2400.54,GBP,2024-09-17 03:21:37,Pending
193,440,Steam,4927.71,EUR,2023-10-03 14:46:37,Pending
194,130,Google Pay,4205.76,EUR,2024-03-01 06:31:19,Completed
195,960,Netflix,3809.04,UZS,2023-09-01 17:05:26,Pending
196,162,eBay,2620.72,GBP,2023-12-13 04:32:24,Completed
197,269,Walmart,625.02,USD,2024-06-16 23:48:28,Pending
198,249,Steam,4784.59,UZS,2023-12-09 03:23:57,Pending
199,364,Walmart,1969.23,EUR,2025-04-25 20:51:23,Completed
200,717,PayPal,4626.8,USD,2024-05-06 22:51:43,Completed
201,747,PayPal,3054.71,USD,2024-04-10 17:55:19,Failed
202,734,Amazon,2384.33,USD,2025-05-08 18:55:47,Completed
203,455,Google Pay,4748.79,EUR,2024-09-21 06:44:57,Failed
204,621,AliExpress,3280.18,EUR,2024-03-21 03:53:18,Pending
205,463,Spotify,2387.52,USD,2024-05-18 10:31:01,Completed
206,719,Google Pay,1892.36,GBP,2023-10-29 05:00:23,Pending
207,973,Apple Store,1960.02,GBP,2024-05-25 05:53:58,Completed
208,951,AliExpress,1707.7,USD,2023-06-29 17:52:04,Completed
209,942,Google Pay,465.09,UZS,2023-12-17 16:17:00,Pending
210,595,Netflix,4513.91,GBP,2023-09-20 20:35:20,Pending
211,168,Amazon,2882.55,EUR,2025-03-31 08:15:02,Completed
212,910,Steam,832.85,UZS,2024-02-26 10:20:22,Failed
213,117,Steam,3879.17,EUR,2023-08-11 15:05:11,Completed
214,761,Netflix,2734.06,GBP,2024-11-13 14:11:49,Failed
215,921,Walmart,2236.78,UZS,2024-04-10 10:18:11,Pending
216,243,PayPal,4368.08,EUR,2025-04-01 23:38:42,Failed
217,1019,Amazon,3105.92,UZS,2025-01-31 07:43:58,Completed
218,428,AliExpress,525.37,GBP,2023-07-03 06:10:37,Failed
219,1024,PayPal,3563.12,USD,2025-05-25 22:50:42,Pending
220,733,eBay,387.75,EUR,2023-11-21 08:34:21,Failed
221,478,Google Pay,2422.65,USD,2025-06-23 22:48:00,Completed
222,431,Netflix,2883.49,UZS,2023-07-25 06:27:18,Completed
223,137,PayPal,4854.35,EUR,2023-11-15 13:40:21,Failed
224,88,Steam,4670.5,GBP,2025-06-20 09:04:21,Failed
225,446,Walmart,268.68,USD,2023-09-19 11:17:50,Completed
226,957,Spotify,896.52,EUR,2025-04-11 09:59:43,Completed
227,118,Google Pay,4473.91,UZS,2025-01-07 21:59:21,Pending
228,375,AliExpress,2133.43,UZS,2025-01-09 06:15:48,Completed
229,527,Netflix,4881.39,EUR,2024-03-22 00:48:39,Completed
230,965,Netflix,4837.4,USD,2024-03-08 03:46:53,Completed
231,63,Amazon,2406.63,EUR,2024-02-01 05:07:38,Completed
232,1015,PayPal,3757.87,USD,2024-03-21 04:47:01,Pending
233,738,Walmart,3592.72,EUR,2024-05-14 19:49:27,Failed
234,289,Steam,4966.31,EUR,2023-10-03 08:33:08,Pending
235,154,Amazon,245.37,UZS,2024-11-23 22:13:09,Pending
236,745,Apple Store,2842.43,GBP,2024-12-22 21:10:01,Failed
237,222,Spotify,4895.07,USD,2025-04-22 20:42:49,Completed
238,287,AliExpress,1173.33,GBP,2024-08-08 15:44:31,Completed
239,184,eBay,1259.84,UZS,2024-12-03 13:33:09,Failed
240,569,Netflix,32.76,USD,2024-01-10 09:34:41,Completed
241,570,Walmart,2077.36,EUR,2025-03-26 12:50:09,Completed
242,885,AliExpress,2604.02,EUR,2025-05-17 12:40:54,Failed
243,123,PayPal,4148.08,UZS,2024-02-14 06:33:38,Pending
244,433,Apple Store,1361.93,USD,2025-03-30 04:53:18,Completed
245,224,PayPal,532.63,USD,2023-10-12 14:49:55,Pending
246,245,AliExpress,1761.93,EUR,2025-03-15 16:46:39,Completed
247,584,eBay,727.56,EUR,2024-04-24 10:54:05,Pending
248,462,Spotify,2797.89,EUR,2023-09-21 08:31:42,Completed
249,278,Spotify,3596.52,UZS,2023-07-01 19:33:50,Completed
250,573,Spotify,1431.85,EUR,2024-11-09 05:07:58,Failed
251,707,Steam,822.34,GBP,2024-01-07 11:25:34,Failed
252,405,Google Pay,2641.82,UZS,2023-08-05 21:10:37,Completed
253,938,Netflix,4301.93,GBP,2025-02-08 05:12:11,Pending
254,54,AliExpress,16.39,USD,2024-12-23 12:42:27,Pending
255,389,AliExpress,398.76,UZS,2024-04-30 01:34:51,Pending
256,751,Google Pay,3957.27,UZS,2024-02-12 00:18:14,Failed
257,73,eBay,3219.42,USD,2024-07-27 14:06:50,Completed
258,259,Apple Store,3173.34,GBP,2024-02-19 10:03:29,Failed
259,94,Spotify,2768.51,EUR,2025-04-27 23:13:44,Completed
260,613,Google Pay,3786.18,USD,2024-06-01 21:12:12,Failed
261,22,Amazon,1624.06,GBP,2023-11-12 20:20:52,Completed
262,683,Apple Store,383.73,EUR,2025-03-30 20:07:04,Pending
263,591,Spotify,3575.47,USD,2024-05-03 10:33:41,Pending
264,677,Google Pay,2811.22,USD,2023-10-29 21:41:48,Completed
265,307,Walmart,1683.19,GBP,2023-10-17 03:11:04,Failed
266,1006,Amazon,2006.67,GBP,2025-03-29 18:37:06,Failed
267,196,Netflix,744.69,GBP,2024-11-24 20:14:48,Completed
268,31,Apple Store,2468.67,USD,2025-06-11 16:36:15,Completed
269,954,PayPal,3123.31,EUR,2025-01-11 20:57:14,Failed
270,431,AliExpress,1367.91,GBP,2024-07-05 14:04:37,Failed
271,571,Spotify,3811.32,GBP,2024-06-15 21:39:14,Pending
272,392,AliExpress,3459.05,GBP,2024-06-21 07:28:25,Failed
273,966,Spotify,2851.48,GBP,2024-03-22 02:51:12,Failed
274,829,Steam,536.71,USD,2025-05-02 20:08:05,Failed
275,345,Amazon,1114.31,UZS,2025-01-28 13:30:00,Failed
276,167,Google Pay,3359.0,UZS,2025-04-07 14:12:56,Failed
277,369,eBay,1494.38,EUR,2025-05-27 17:50:21,Pending
278,101,Spotify,2600.34,USD,2024-06-17 10:24:48,Failed
279,846,Spotify,292.13,GBP,2024-02-03 14:55:17,Pending
280,324,Walmart,2396.82,USD,2024-08-17 23:41:33,Pending
281,343,Apple Store,1978.19,EUR,2025-03-08 11:29:50,Pending
282,609,Spotify,502.82,USD,2024-04-18 13:39:17,Failed
283,329,Amazon,1220.28,UZS,2025-05-04 06:01:13,Completed
284,997,eBay,1741.39,USD,2025-02-04 16:56:44,Failed
285,176,Google Pay,244.31,USD,2024-09-28 14:56:49,Failed
286,402,Spotify,3910.54,GBP,2023-09-08 06:08:30,Pending
287,424,Apple Store,402.64,UZS,2025-02-24 17:07:48,Failed
288,268,Steam,3709.55,UZS,2024-10-04 22:56:56,Pending
289,410,Netflix,1112.83,GBP,2023-10-27 05:52:54,Completed
290,964,Walmart,1864.35,EUR,2024-04-17 01:32:52,Pending
291,658,Walmart,323.0,USD,2024-10-19 11:20:21,Failed
292,33,PayPal,1881.53,EUR,2023-09-28 13:49:43,Failed
293,405,Amazon,4739.41,UZS,2024-09-20 16:42:55,Completed
294,143,Google Pay,3300.47,USD,2024-06-18 12:52:51,Pending
295,658,Google Pay,3785.27,GBP,2025-05-12 14:55:06,Pending
296,648,PayPal,336.41,EUR,2024-04-02 14:03:26,Failed
297,299,Amazon,3628.94,GBP,2025-01-09 06:06:44,Pending
298,159,AliExpress,2003.44,USD,2024-10-07 21:18:27,Failed
299,657,Amazon,1512.26,EUR,2024-07-16 19:23:47,Completed
300,46,Google Pay,1888.74,UZS,2024-07-28 11:11:06,Pending
301,439,Amazon,1849.48,USD,2024-04-25 02:55:23,Pending
302,450,AliExpress,2244.55,USD,2023-12-21 08:36:47,Failed
303,611,PayPal,3640.46,EUR,2024-07-14 10:17:20,Pending
304,750,Google Pay,1760.26,USD,2024-10-01 09:50:42,Failed
305,254,Netflix,4889.79,USD,2023-10-07 01:53:46,Pending
306,1016,AliExpress,4621.76,UZS,2024-12-26 19:20:28,Completed
307,575,PayPal,1318.66,GBP,2024-06-15 18:50:17,Pending
308,408,Netflix,4308.7,GBP,2023-12-02 06:30:17,Failed
309,683,AliExpress,2327.33,GBP,2024-06-27 09:33:12,Failed
310,939,Spotify,3290.63,USD,2024-05-29 08:11:14,Failed
311,325,Netflix,4972.75,USD,2025-02-12 03:27:22,Failed
312,722,eBay,4967.52,GBP,2024-02-04 18:13:23,Failed
313,30,Walmart,932.29,EUR,2025-05-23 19:58:58,Completed
314,352,Amazon,753.3,UZS,2023-07-25 23:32:06,Pending
315,763,Apple Store,3017.07,EUR,2025-06-21 13:37:17,Pending
316,116,Netflix,446.06,GBP,2024-02-15 05:24:22,Failed
317,154,Netflix,83.29,UZS,2025-04-17 05:58:51,Failed
318,844,Google Pay,2297.36,USD,2023-09-05 11:45:50,Failed
319,991,Google Pay,1970.82,USD,2024-01-23 09:13:55,Pending
320,385,PayPal,438.45,GBP,2025-01-15 22:35:10,Completed
321,784,Spotify,3084.04,GBP,2024-07-30 18:32:26,Failed
322,356,Amazon,341.69,GBP,2025-06-20 04:34:34,Completed
323,716,Netflix,4715.04,GBP,2025-05-06 14:54:14,Pending
324,784,eBay,1282.94,UZS,2024-02-06 15:20:01,Completed
325,226,eBay,1815.76,EUR,2023-11-03 05:01:44,Failed
326,261,Amazon,3669.72,USD,2024-11-05 05:48:29,Pending
327,738,Amazon,4510.03,USD,2023-09-15 11:55:05,Failed
328,1006,Netflix,1642.63,USD,2024-03-18 22:00:06,Completed
329,821,PayPal,247.89,USD,2023-09-21 12:02:50,Failed
330,531,Google Pay,2238.07,UZS,2023-08-31 22:13:06,Pending
331,45,Amazon,539.1,UZS,2024-07-05 14:12:01,Failed
332,204,Amazon,611.8,USD,2025-02-13 07:09:55,Completed
333,638,AliExpress,777.15,GBP,2024-08-16 02:37:30,Failed
334,998,AliExpress,3478.92,GBP,2023-07-02 06:21:40,Pending
335,212,Walmart,1732.1,UZS,2024-10-11 01:57:24,Completed
336,993,eBay,1914.25,UZS,2024-03-31 17:41:45,Completed
337,616,Apple Store,1136.7,GBP,2025-02-17 06:49:18,Completed
338,611,AliExpress,396.44,GBP,2024-10-20 18:49:14,Completed
339,728,Walmart,3238.79,UZS,2023-11-02 16:06:39,Failed
340,798,Spotify,2425.35,UZS,2024-03-22 16:32:19,Completed
341,153,Spotify,54.59,USD,2024-10-31 15:30:10,Completed
342,468,Google Pay,774.92,UZS,2024-05-06 09:22:07,Failed
343,22,Netflix,3663.54,EUR,2024-07-08 19:19:32,Failed
344,799,AliExpress,4826.59,GBP,2024-08-19 04:00:29,Pending
345,985,Amazon,4166.14,GBP,2023-12-17 22:51:50,Failed
346,628,Apple Store,1363.51,GBP,2025-02-09 00:59:05,Completed
347,36,Netflix,4133.64,EUR,2024-05-05 05:10:44,Completed
348,188,Walmart,1999.7,EUR,2023-09-19 13:24:40,Failed
349,157,Steam,3515.09,EUR,2023-09-07 10:38:35,Failed
350,18,Amazon,2854.25,GBP,2024-12-02 02:56:20,Completed
351,430,Steam,3812.79,UZS,2023-10-03 06:45:12,Failed
352,287,Google Pay,1831.65,EUR,2023-07-05 16:12:05,Failed
353,718,eBay,2293.97,UZS,2024-11-13 08:43:09,Completed
354,548,eBay,3509.63,USD,2025-04-25 04:01:54,Completed
355,321,Google Pay,839.48,EUR,2023-12-30 09:11:22,Pending
356,325,Amazon,1205.85,GBP,2023-12-21 13:46:04,Pending
357,980,Google Pay,3941.23,USD,2025-06-10 07:30:29,Completed
358,470,Spotify,4738.43,EUR,2024-12-13 13:21:17,Pending
359,217,Apple Store,4016.07,EUR,2024-07-20 14:28:47,Failed
360,360,Netflix,2383.61,UZS,2023-07-29 16:40:20,Pending
361,990,Walmart,3022.9,UZS,2024-10-30 10:12:18,Completed
362,696,Amazon,4828.01,USD,2025-04-21 13:06:37,Pending
363,109,Google Pay,2431.16,EUR,2025-06-12 19:12:21,Completed
364,483,Netflix,4609.46,UZS,2023-11-08 22:26:37,Completed
365,314,Walmart,1090.93,UZS,2024-07-24 08:06:38,Pending
366,361,Google Pay,681.25,EUR,2023-11-10 08:27:21,Failed
367,66,PayPal,2162.43,USD,2025-05-25 23:38:52,Failed
368,704,Amazon,1196.34,USD,2024-04-23 18:32:38,Pending
369,982,Steam,4518.87,EUR,2025-04-25 20:20:31,Failed
370,1007,PayPal,3673.82,EUR,2025-04-11 15:49:05,Completed
371,1031,Steam,4951.48,EUR,2024-02-08 21:50:39,Completed
372,218,Apple Store,4384.05,GBP,2025-04-18 01:59:12,Completed
373,663,Google Pay,3963.17,UZS,2025-04-20 17:33:46,Pending
374,280,Walmart,2739.33,GBP,2024-04-15 15:41:46,Pending
375,774,Netflix,2648.77,EUR,2024-01-06 13:51:04,Failed
376,583,eBay,3814.0,UZS,2024-04-07 18:54:59,Completed
377,618,Walmart,2674.77,USD,2024-06-19 22:23:00,Failed
378,576,eBay,2287.79,GBP,2025-03-04 23:10:52,Completed
379,60,Netflix,3850.23,UZS,2024-06-26 16:16:16,Pending
380,545,PayPal,4697.3,USD,2023-12-17 20:18:49,Pending
381,896,Walmart,4251.01,USD,2024-02-03 16:09:53,Completed
382,796,Spotify,2971.77,USD,2024-05-22 14:46:14,Pending
383,206,Walmart,712.56,GBP,2024-09-06 01:19:55,Completed
384,442,Amazon,3748.81,USD,2023-10-05 19:54:11,Pending
385,1034,AliExpress,4407.54,EUR,2023-11-28 16:18:48,Completed
386,970,Amazon,3592.54,UZS,2024-12-24 00:03:09,Failed
387,133,Spotify,4068.25,GBP,2024-01-21 11:18:21,Failed
388,560,Steam,3000.19,UZS,2024-08-03 16:42:55,Completed
389,583,AliExpress,515.73,UZS,2024-07-10 10:12:15,Failed
390,478,Amazon,3996.69,USD,2024-10-28 23:18:18,Completed
391,536,Google Pay,1685.71,GBP,2023-07-08 00:37:12,Completed
392,513,PayPal,2939.11,EUR,2023-07-11 03:17:55,Completed
393,936,AliExpress,4741.38,EUR,2024-07-26 00:52:52,Failed
394,972,Apple Store,4079.56,EUR,2024-03-23 03:54:16,Completed
395,816,PayPal,963.84,USD,2023-12-12 22:09:32,Completed
396,649,Spotify,568.38,GBP,2025-05-04 07:20:28,Failed
397,45,Apple Store,355.52,EUR,2024-10-18 05:55:20,Pending
398,854,Google Pay,2575.62,EUR,2023-07-23 14:47:37,Failed
399,44,Steam,3513.13,GBP,2025-01-31 01:42:58,Pending
400,778,PayPal,3414.1,USD,2023-10-05 04:43:20,Failed
401,657,AliExpress,2007.65,USD,2024-10-07 10:55:32,Completed
